InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
528383,21380,WOODEN HAPPY BIRTHDAY GARLAND,3,2010-10-21 18:21:00,2.95,14686.0,United Kingdom
534234,20679,EDWARDIAN PARASOL RED,2,2010-11-22 10:22:00,5.95,16905.0,United Kingdom
537666,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,4,2010-12-07 18:36:00,3.36,,United Kingdom
527115,22702,BLACK AND WHITE CAT BOWL,6,2010-10-14 17:51:00,2.1,14911.0,EIRE
535912,22111,SCOTTIE DOG HOT WATER BOTTLE,24,2010-11-29 11:26:00,4.25,16191.0,United Kingdom
536876,48111,DOORMAT 3 SMILEY CATS,4,2010-12-03 11:36:00,14.43,,United Kingdom
534172,22754,SMALL RED BABUSHKA NOTEBOOK ,12,2010-11-21 13:30:00,0.85,14800.0,United Kingdom
531470,21039,RED RETROSPOT SHOPPING BAG,6,2010-11-08 14:05:00,2.55,15641.0,United Kingdom
525524,21828,EIGHT PIECE SNAKE  SET,1,2010-10-05 17:55:00,1.25,15750.0,United Kingdom
538507,22339,CHRISTMAS TREE PAINTED ZINC ,22,2010-12-12 13:26:00,0.65,15547.0,United Kingdom
533338,22114,HOT WATER BOTTLE TEA AND SYMPATHY,3,2010-11-16 18:18:00,8.47,,United Kingdom
529984,84832,ZINC WILLIE WINKIE  CANDLE STICK,24,2010-10-31 15:35:00,0.85,18154.0,United Kingdom
534775,20685,DOORMAT RED RETROSPOT,2,2010-11-24 11:06:00,7.95,17633.0,United Kingdom
534800,22779,WOODEN OWLS LIGHT GARLAND ,3,2010-11-24 12:04:00,4.25,17019.0,United Kingdom
530420,22619,SET OF 6 SOLDIER SKITTLES,4,2010-11-03 09:16:00,3.75,17735.0,United Kingdom
533133,16053,POPART COL BALLPOINT PEN ASST,50,2010-11-16 12:50:00,0.21,15850.0,United Kingdom
527123,21122,SET/10 PINK POLKADOT PARTY CANDLES,24,2010-10-14 19:39:00,1.25,12694.0,France
538351,21212,PACK OF 72 RETROSPOT CAKE CASES,113,2010-12-10 15:17:00,2.13,,United Kingdom
533301,22168,ORGANISER WOOD ANTIQUE WHITE ,1,2010-11-16 16:46:00,8.5,15811.0,United Kingdom
537200,22076,6 RIBBONS EMPIRE  ,2,2010-12-05 14:17:00,1.65,15867.0,United Kingdom
537434,84422,PINK/BLUE DISC/MIRROR STRING,1,2010-12-06 16:57:00,1.66,,United Kingdom
533074,21643,ASSORTED TUTTI FRUTTI MIRROR,24,2010-11-16 07:52:00,1.06,14298.0,United Kingdom
526180,21481,FAWN BLUE HOT WATER BOTTLE,36,2010-10-10 11:42:00,2.55,16839.0,United Kingdom
533969,84946,ANTIQUE SILVER TEA GLASS ETCHED,2,2010-11-19 13:16:00,1.25,18022.0,United Kingdom
531387,22149,FELTCRAFT 6 FLOWER FRIENDS,1,2010-11-08 09:20:00,4.21,,United Kingdom
529213,22444,GROW YOUR OWN PLANT IN A CAN ,24,2010-10-27 10:32:00,1.25,15198.0,United Kingdom
527492,21125,SET 6 FOOTBALL CELEBRATION CANDLES,1,2010-10-18 11:57:00,1.25,16395.0,United Kingdom
535107,84029E,RED WOOLLY HOTTIE WHITE HEART.,24,2010-11-25 11:17:00,3.39,14680.0,United Kingdom
526916,22413,METAL SIGN TAKE IT OR LEAVE IT ,1,2010-10-13 16:20:00,5.91,,United Kingdom
537823,21821,GLITTER STAR GARLAND WITH BELLS ,1,2010-12-08 14:25:00,7.62,,United Kingdom
529837,22581,WOOD STOCKING CHRISTMAS SCANDISPOT,6,2010-10-31 12:34:00,0.85,16784.0,United Kingdom
537405,21479,WHITE SKULL HOT WATER BOTTLE ,2,2010-12-06 14:51:00,3.75,17841.0,United Kingdom
537375,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,2,2010-12-06 12:55:00,3.75,17019.0,United Kingdom
536523,22468,BABUSHKA LIGHTS STRING OF 10,2,2010-12-01 12:50:00,6.75,12868.0,United Kingdom
525249,22551,PLASTERS IN TIN SPACEBOY,12,2010-10-04 14:42:00,1.65,12726.0,France
525952,21640,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,3,2010-10-07 19:03:00,0.85,14525.0,United Kingdom
532654,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,1,2010-11-14 10:56:00,1.25,17300.0,United Kingdom
530646,22470,HEART OF WICKER LARGE,12,2010-11-04 08:37:00,2.95,15270.0,United Kingdom
527561,21357,TOAST ITS - DINOSAUR,2,2010-10-18 13:30:00,1.25,14606.0,United Kingdom
537620,21012,ANTIQUE ALL GLASS CANDLESTICK,6,2010-12-07 14:00:00,2.1,13880.0,United Kingdom
529727,21217,RED RETROSPOT ROUND CAKE TINS,1,2010-10-29 14:12:00,21.23,,United Kingdom
526387,79321,CHILLI LIGHTS,1,2010-10-11 12:48:00,4.95,16005.0,United Kingdom
537354,21725,SWEETIES  STICKERS,1,2010-12-06 12:23:00,0.85,12748.0,United Kingdom
529761,79144C,PAINTED LIGHTBULB RAINBOW DESIGN,2,2010-10-29 14:43:00,0.42,,United Kingdom
538069,21587,COSY HOUR GIANT TUBE MATCHES,2,2010-12-09 14:08:00,2.55,16795.0,United Kingdom
529935,22796,PHOTO FRAME 3 CLASSIC HANGING,2,2010-10-31 14:40:00,9.95,17449.0,United Kingdom
530335,20969,RED FLORAL FELTCRAFT SHOULDER BAG,1,2010-11-02 14:02:00,3.75,17841.0,United Kingdom
532587,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,4,2010-11-12 14:28:00,2.95,15024.0,United Kingdom
528166,22473,TV DINNER TRAY VINTAGE PAISLEY,6,2010-10-21 09:48:00,4.95,12586.0,Italy
536460,22670,FRENCH WC SIGN BLUE METAL,12,2010-12-01 12:22:00,1.25,14849.0,United Kingdom
524945,22952,60 CAKE CASES VINTAGE CHRISTMAS,8,2010-10-01 12:27:00,0.55,13566.0,United Kingdom
531421,48138,DOORMAT UNION FLAG,1,2010-11-08 10:44:00,7.95,15039.0,United Kingdom
528130,72814,SET OF 3 CHRISTMAS BRIAR CANDLES,2,2010-10-20 14:59:00,3.75,13723.0,United Kingdom
527789,21802,CHRISTMAS TREE HEART DECORATION,7,2010-10-19 11:10:00,0.43,,United Kingdom
537130,22926,IVORY GIANT GARDEN THERMOMETER,2,2010-12-05 12:23:00,5.95,17796.0,United Kingdom
530830,85066,CREAM SWEETHEART MINI CHEST,2,2010-11-04 13:32:00,12.75,15580.0,United Kingdom
528876,22064,PINK DOUGHNUT TRINKET POT ,12,2010-10-25 12:08:00,1.65,15370.0,United Kingdom
527370,22155,STAR DECORATION RUSTIC,6,2010-10-17 11:58:00,0.42,14479.0,United Kingdom
537808,22083,PAPER CHAIN KIT RETROSPOT,40,2010-12-08 13:23:00,2.55,15311.0,United Kingdom
525360,21239,PINK  POLKADOT CUP,4,2010-10-05 11:33:00,0.85,15039.0,United Kingdom
527886,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2010-10-19 12:06:00,1.69,18277.0,United Kingdom
525088,85047,WHITE BEADED GARLAND STRING 20LIGHT,1,2010-10-03 16:04:00,6.35,17366.0,United Kingdom
533070,22271,FELTCRAFT DOLL ROSIE,1,2010-11-15 17:37:00,2.95,13148.0,United Kingdom
530432,20711,JUMBO BAG TOYS ,10,2010-11-03 10:43:00,1.95,13562.0,United Kingdom
538071,90128D,PURPLE LEAVES AND BEADS PHONE CHAR,1,2010-12-09 14:09:00,2.51,,United Kingdom
532425,22637,PIGGY BANK RETROSPOT ,6,2010-11-12 10:08:00,2.55,13065.0,United Kingdom
525102,22070,SMALL RED RETROSPOT MUG IN BOX ,18,2010-10-04 10:03:00,3.75,16652.0,United Kingdom
528874,21591,COSY HOUR CIGAR BOX MATCHES ,2,2010-10-25 11:54:00,1.25,16005.0,United Kingdom
531247,22603,CHRISTMAS RETROSPOT TREE WOOD,4,2010-11-07 10:57:00,0.85,16923.0,United Kingdom
525973,20681,PINK POLKADOT CHILDRENS UMBRELLA,2,2010-10-08 10:22:00,6.77,,United Kingdom
527688,21928,JUMBO BAG SCANDINAVIAN PAISLEY,200,2010-10-18 14:57:00,1.65,14566.0,Channel Islands
539718,84913A,SOFT PINK ROSE TOWEL ,1,2010-12-21 13:06:00,3.36,,United Kingdom
534379,22346,PARTY PIZZA DISH GREEN POLKADOT,2,2010-11-22 12:36:00,0.85,14646.0,Netherlands
536778,21257,VICTORIAN SEWING BOX MEDIUM,2,2010-12-02 15:03:00,7.95,13138.0,United Kingdom
527393,82600,NO SINGING METAL SIGN,12,2010-10-17 13:30:00,2.1,,EIRE
539750,21621,VINTAGE UNION JACK BUNTING,1,2010-12-21 15:40:00,12.72,,United Kingdom
526215,22412,METAL SIGN NEIGHBOURHOOD WITCH ,3,2010-10-10 14:18:00,2.1,17085.0,United Kingdom
535639,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2010-11-28 10:18:00,3.75,17243.0,United Kingdom
534859,21640,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,2,2010-11-24 13:56:00,1.66,,United Kingdom
533127,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,6,2010-11-16 12:46:00,2.95,13611.0,United Kingdom
536520,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,1,2010-12-01 12:43:00,2.1,14729.0,United Kingdom
536382,22381,TOY TIDY PINK POLKADOT,50,2010-12-01 09:45:00,1.85,16098.0,United Kingdom
527359,17165D,ASS COL LARGE SAND FROG P'WEIGHT,4,2010-10-17 10:43:00,1.05,14451.0,United Kingdom
534902,22130,PARTY CONE CHRISTMAS DECORATION ,3,2010-11-24 15:09:00,0.85,17349.0,United Kingdom
536162,22585,PACK OF 6 BIRDY GIFT TAGS,98,2010-11-30 12:07:00,1.06,15939.0,United Kingdom
530060,20726,LUNCH BAG WOODLAND,1,2010-11-01 11:35:00,4.21,,United Kingdom
536876,22534,MAGIC DRAWING SLATE SPACEBOY ,3,2010-12-03 11:36:00,0.85,,United Kingdom
525855,21485,RETROSPOT HEART HOT WATER BOTTLE,6,2010-10-07 12:56:00,4.95,13871.0,United Kingdom
539437,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,2,2010-12-17 14:54:00,2.13,,United Kingdom
537772,22091,EMPIRE TISSUE BOX,1,2010-12-08 12:35:00,1.25,18043.0,United Kingdom
536607,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,2,2010-12-02 09:29:00,9.95,17732.0,United Kingdom
532010,22948,METAL DECORATION NAUGHTY CHILDREN ,1,2010-11-10 12:42:00,0.85,17321.0,United Kingdom
535260,22663,JUMBO BAG DOLLY GIRL DESIGN,1,2010-11-25 13:20:00,1.95,15021.0,United Kingdom
537434,21899,"KEY FOB , GARAGE DESIGN",1,2010-12-06 16:57:00,1.66,,United Kingdom
525467,21788,KIDS RAIN MAC BLUE,5,2010-10-05 14:55:00,0.85,18041.0,United Kingdom
526183,85099F,JUMBO BAG STRAWBERRY,10,2010-10-10 11:53:00,1.95,14127.0,United Kingdom
535676,21011,GLITTER SNOW PEAR TREE DECORATION,6,2010-11-28 12:14:00,1.45,15037.0,United Kingdom
534035,22219,LOVEBIRD HANGING DECORATION WHITE ,16,2010-11-19 15:50:00,0.85,13124.0,United Kingdom
534446,22178,VICTORIAN GLASS HANGING T-LIGHT,48,2010-11-22 15:38:00,1.25,15602.0,United Kingdom
538351,84997b,RED 3 PIECE RETROSPOT CUTLERY SET,14,2010-12-10 15:17:00,8.47,,United Kingdom
527338,21591,COSY HOUR CIGAR BOX MATCHES ,24,2010-10-15 15:32:00,1.25,16810.0,United Kingdom
535950,22616,PACK OF 12 LONDON TISSUES ,12,2010-11-29 12:03:00,0.29,15989.0,United Kingdom
539043,22662,LUNCH BAG DOLLY GIRL DESIGN,20,2010-12-15 15:45:00,1.65,12928.0,United Kingdom
534786,22837,HOT WATER BOTTLE BABUSHKA ,4,2010-11-24 11:21:00,4.65,15854.0,United Kingdom
526425,22501,PICNIC BASKET WICKER LARGE,16,2010-10-11 15:05:00,8.5,13113.0,United Kingdom
526665,22200,FRYING PAN PINK POLKADOT,4,2010-10-12 15:20:00,4.25,17428.0,United Kingdom
532419,22197,SMALL POPCORN HOLDER,8,2010-11-12 09:18:00,1.66,,United Kingdom
536743,21889,WOODEN BOX OF DOMINOES,1,2010-12-02 13:32:00,1.25,17964.0,United Kingdom
528184,85017A,ENVELOPE 50 ROMANTIC IMAGES,24,2010-10-21 11:10:00,0.85,15358.0,United Kingdom
526242,90145,SILVER HOOP EARRINGS WITH FLOWER,2,2010-10-11 09:18:00,5.95,14911.0,EIRE
527654,20711,JUMBO BAG TOYS ,10,2010-10-18 14:01:00,1.95,13643.0,United Kingdom
531382,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,1,2010-11-07 16:29:00,2.95,16549.0,United Kingdom
537135,22597,CHRISTMAS MUSICAL ZINC HEART ,2,2010-12-05 12:35:00,0.85,17059.0,United Kingdom
537237,35954,SMALL FOLKART STAR CHRISTMAS DEC,2,2010-12-06 09:58:00,3.36,,United Kingdom
538040,22652,TRAVEL SEWING KIT,5,2010-12-09 13:08:00,1.65,16520.0,United Kingdom
537237,21889,WOODEN BOX OF DOMINOES,1,2010-12-06 09:58:00,2.51,,United Kingdom
539039,22469,HEART OF WICKER SMALL,8,2010-12-15 15:00:00,1.65,13124.0,United Kingdom
532443,22940,FELTCRAFT CHRISTMAS FAIRY,8,2010-11-12 11:31:00,4.25,12360.0,Austria
533547,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,8,2010-11-17 16:48:00,2.1,16409.0,United Kingdom
536528,21731,RED TOADSTOOL LED NIGHT LIGHT,2,2010-12-01 13:17:00,1.65,15525.0,United Kingdom
536865,22501,PICNIC BASKET WICKER LARGE,1,2010-12-03 11:28:00,21.23,,United Kingdom
531808,22633,HAND WARMER UNION JACK,3,2010-11-09 16:21:00,2.1,17807.0,United Kingdom
535090,21914,BLUE HARMONICA IN BOX ,24,2010-11-25 10:11:00,1.25,13958.0,United Kingdom
536199,22536,MAGIC DRAWING SLATE PURDEY,2,2010-11-30 13:07:00,0.42,18039.0,United Kingdom
536618,22197,SMALL POPCORN HOLDER,48,2010-12-02 10:17:00,0.85,17017.0,United Kingdom
534504,21621,VINTAGE UNION JACK BUNTING,4,2010-11-23 11:35:00,8.5,14555.0,United Kingdom
527116,85099C,JUMBO  BAG BAROQUE BLACK WHITE,20,2010-10-14 17:59:00,1.95,16523.0,United Kingdom
538722,22295,HEART FILIGREE DOVE LARGE,12,2010-12-14 11:12:00,1.65,17975.0,United Kingdom
527399,22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,12,2010-10-17 13:58:00,1.25,15590.0,United Kingdom
537666,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,1,2010-12-07 18:36:00,1.66,,United Kingdom
537638,70007,HI TEC ALPINE HAND WARMER,3,2010-12-07 15:28:00,3.36,,United Kingdom
537240,84637,KITCHEN FLOWER POTS WALL PLAQUE,1,2010-12-06 10:08:00,12.72,,United Kingdom
539353,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2010-12-17 11:30:00,2.95,12782.0,Portugal
529888,84341B,SMALL PINK MAGIC CHRISTMAS TREE,1,2010-10-31 14:06:00,0.85,16595.0,United Kingdom
534501,22350,ILLUSTRATED CAT BOWL ,6,2010-11-23 11:26:00,2.55,18055.0,United Kingdom
534887,22519,CHILDS GARDEN BRUSH PINK,1,2010-11-24 14:55:00,2.1,16903.0,United Kingdom
530264,10002,INFLATABLE POLITICAL GLOBE ,12,2010-11-02 11:37:00,0.85,14206.0,United Kingdom
534219,22745,POPPY'S PLAYHOUSE BEDROOM ,1,2010-11-21 16:13:00,2.1,13230.0,United Kingdom
532755,21703,BAG 125g SWIRLY MARBLES,12,2010-11-14 13:38:00,0.42,17288.0,United Kingdom
535085,22111,SCOTTIE DOG HOT WATER BOTTLE,6,2010-11-25 09:48:00,4.95,12839.0,United Kingdom
533972,22897,OVEN MITT APPLES DESIGN,10,2010-11-19 13:21:00,1.45,12408.0,Belgium
534289,22437,SET OF 9 BLACK SKULL BALLOONS,3,2010-11-22 11:25:00,1.66,,United Kingdom
539451,22717,CARD DOG AND BALL ,1,2010-12-17 16:59:00,0.85,,United Kingdom
527052,22492,MINI PAINT SET VINTAGE ,72,2010-10-14 13:02:00,0.65,17311.0,United Kingdom
532146,22112,CHOCOLATE HOT WATER BOTTLE,4,2010-11-11 11:55:00,4.95,15039.0,United Kingdom
534455,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,4,2010-11-22 17:33:00,0.85,13546.0,United Kingdom
532146,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,6,2010-11-11 11:55:00,3.75,15039.0,United Kingdom
537852,22207,FRYING PAN UNION FLAG,7,2010-12-08 15:56:00,4.25,17340.0,United Kingdom
530916,46126A,ELVIS WALLHANGING / CURTAIN,1,2010-11-04 16:16:00,1.25,12958.0,United Kingdom
533374,22899,CHILDREN'S APRON DOLLY GIRL ,6,2010-11-17 10:34:00,2.1,14049.0,United Kingdom
528363,84692,BOX OF 24 COCKTAIL PARASOLS,25,2010-10-21 15:38:00,0.42,14442.0,Channel Islands
538364,21584,RETROSPOT SMALL TUBE MATCHES,1,2010-12-10 17:26:00,1.65,14448.0,United Kingdom
535531,21819,GLITTER CHRISTMAS STAR ,4,2010-11-26 15:16:00,0.85,17841.0,United Kingdom
526273,21918,SET 12 KIDS COLOUR  CHALK STICKS,3,2010-10-11 11:34:00,0.42,16520.0,United Kingdom
526914,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2010-10-13 16:17:00,4.95,17338.0,United Kingdom
526761,22938,CUPCAKE LACE PAPER SET 6,96,2010-10-13 10:53:00,1.65,14646.0,Netherlands
526992,21055,TOOL BOX SOFT TOY ,1,2010-10-14 11:15:00,8.95,17720.0,United Kingdom
534563,21379,CAMPHOR WOOD PORTOBELLO MUSHROOM,4,2010-11-23 12:25:00,1.25,18203.0,United Kingdom
527068,85099B,JUMBO BAG RED RETROSPOT,10,2010-10-14 14:08:00,1.95,16991.0,United Kingdom
539743,21658,GLASS  BEURRE DISH,1,2010-12-21 15:20:00,8.47,,United Kingdom
539631,22671,FRENCH LAUNDRY SIGN BLUE METAL,1,2010-12-20 15:03:00,3.36,,United Kingdom
533348,85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,3,2010-11-17 09:23:00,1.66,,United Kingdom
527789,22121,NOEL WOODEN BLOCK LETTERS ,1,2010-10-19 11:10:00,11.87,,United Kingdom
537382,22842,BISCUIT TIN VINTAGE RED,1,2010-12-06 13:13:00,6.75,16710.0,United Kingdom
526176,22907,PACK OF 20 NAPKINS PANTRY DESIGN,3,2010-10-10 11:32:00,0.85,13838.0,United Kingdom
538071,20668,DISCO BALL CHRISTMAS DECORATION,1,2010-12-09 14:09:00,0.43,,United Kingdom
537434,90173,PAIR BUTTERFLY HAIR CLIPS,1,2010-12-06 16:57:00,3.81,,United Kingdom
537434,17012B,ORIGAMI JASMINE INCENSE/CANDLE SET,1,2010-12-06 16:57:00,2.51,,United Kingdom
532613,22110,BIRD HOUSE HOT WATER BOTTLE,3,2010-11-12 15:20:00,7.62,,United Kingdom
538071,16237,SLEEPING CAT ERASERS,2,2010-12-09 14:09:00,0.43,,United Kingdom
527492,22906,12 MESSAGE CARDS WITH ENVELOPES,2,2010-10-18 11:57:00,1.65,16395.0,United Kingdom
534191,21407,BROWN CHECK CAT DOORSTOP ,2,2010-11-21 14:26:00,4.25,17036.0,United Kingdom
533000,21827,EIGHT PIECE CREEPY CRAWLIE SET,1,2010-11-15 14:49:00,1.25,16686.0,United Kingdom
537855,22968,ROSE COTTAGE KEEPSAKE BOX ,1,2010-12-08 15:59:00,9.95,15996.0,United Kingdom
539988,82613D,METAL SIGN CUPCAKE SINGLE HOOK,1,2010-12-23 16:06:00,1.25,18116.0,United Kingdom
534389,22637,PIGGY BANK RETROSPOT ,2,2010-11-22 13:02:00,5.06,,United Kingdom
539391,21717,EASTER TIN BUCKET,8,2010-12-17 11:51:00,2.55,12417.0,Belgium
525963,22574,HEART WOODEN CHRISTMAS DECORATION,12,2010-10-08 09:20:00,0.85,15598.0,United Kingdom
536544,21327,SKULLS WRITING SET ,1,2010-12-01 14:32:00,3.36,,United Kingdom
532146,84580,MOUSE TOY WITH PINK T-SHIRT,2,2010-11-11 11:55:00,3.75,15039.0,United Kingdom
532983,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2010-11-15 13:54:00,4.95,14911.0,EIRE
527246,22384,LUNCH BAG PINK POLKADOT,1,2010-10-15 12:20:00,1.65,15967.0,United Kingdom
537822,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,6,2010-12-08 14:22:00,3.75,13523.0,United Kingdom
536249,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,2010-11-30 14:48:00,3.95,14092.0,United Kingdom
529842,21385,IVORY HANGING DECORATION  HEART,3,2010-10-31 12:52:00,0.85,15038.0,United Kingdom
528385,21329,DINOSAURS  WRITING SET ,1,2010-10-21 18:31:00,1.65,14686.0,United Kingdom
537676,22567,20 DOLLY PEGS RETROSPOT,24,2010-12-08 09:53:00,1.25,12386.0,Australia
535789,21883,STARS GIFT TAPE ,12,2010-11-28 14:18:00,0.65,12605.0,Germany
530087,22615,PACK OF 12 CIRCUS PARADE TISSUES ,24,2010-11-01 13:33:00,0.29,16732.0,United Kingdom
527349,21262,WHITE GOOSE FEATHER CHRISTMAS TREE ,6,2010-10-15 16:00:00,2.95,16232.0,United Kingdom
532966,21469,POLKA DOT RAFFIA FOOD COVER,1,2010-11-15 12:52:00,3.75,14606.0,United Kingdom
537381,22112,CHOCOLATE HOT WATER BOTTLE,3,2010-12-06 13:13:00,4.95,14667.0,United Kingdom
533301,22569,FELTCRAFT CUSHION BUTTERFLY,3,2010-11-16 16:46:00,3.75,15811.0,United Kingdom
527403,22195,LARGE HEART MEASURING SPOONS,2,2010-10-17 14:26:00,1.65,15799.0,United Kingdom
531440,22096,PINK PAISLEY SQUARE TISSUE BOX ,1,2010-11-08 12:28:00,1.25,16470.0,United Kingdom
537707,79067,CORONA MEXICAN TRAY,8,2010-12-08 10:53:00,3.75,14032.0,United Kingdom
530140,22041,"RECORD FRAME 7"" SINGLE SIZE ",1,2010-11-01 16:45:00,5.06,,United Kingdom
534473,22468,BABUSHKA LIGHTS STRING OF 10,2,2010-11-23 10:41:00,6.75,15730.0,United Kingdom
537434,22952,60 CAKE CASES VINTAGE CHRISTMAS,6,2010-12-06 16:57:00,1.28,,United Kingdom
537050,22940,FELTCRAFT CHRISTMAS FAIRY,5,2010-12-05 11:10:00,4.25,14800.0,United Kingdom
536863,22816,CARD MOTORBIKE SANTA,12,2010-12-03 11:19:00,0.42,17967.0,United Kingdom
538151,47590A,BLUE HAPPY BIRTHDAY BUNTING,3,2010-12-09 16:28:00,5.45,16163.0,United Kingdom
537429,22659,LUNCH BOX I LOVE LONDON,2,2010-12-06 15:54:00,1.95,12748.0,United Kingdom
537390,22816,CARD MOTORBIKE SANTA,12,2010-12-06 13:47:00,0.42,16658.0,United Kingdom
525406,21991,BOHEMIAN COLLAGE STATIONERY SET,48,2010-10-05 12:02:00,1.25,17172.0,United Kingdom
536754,22558,CLOTHES PEGS RETROSPOT PACK 24 ,1,2010-12-02 14:09:00,1.49,14449.0,United Kingdom
537754,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2010-12-08 11:16:00,2.95,16081.0,United Kingdom
538524,22423,REGENCY CAKESTAND 3 TIER,3,2010-12-13 09:35:00,25.49,,United Kingdom
531328,21351,CINAMMON & ORANGE WREATH,2,2010-11-07 12:13:00,6.75,13849.0,United Kingdom
525448,20681,PINK POLKADOT CHILDRENS UMBRELLA,2,2010-10-05 14:05:00,3.25,16938.0,United Kingdom
528967,22637,PIGGY BANK RETROSPOT ,6,2010-10-26 10:14:00,2.55,14673.0,United Kingdom
531372,22902,TOTE BAG I LOVE LONDON,12,2010-11-07 15:34:00,2.1,12476.0,Germany
538801,85184C,S/4 VALENTINE DECOUPAGE HEART BOX,24,2010-12-14 11:51:00,1.25,16083.0,United Kingdom
532107,22295,HEART FILIGREE DOVE LARGE,12,2010-11-10 16:31:00,1.65,17293.0,United Kingdom
532763,21034,REX CASH+CARRY JUMBO SHOPPER,2,2010-11-14 14:00:00,0.95,12748.0,United Kingdom
532978,85204,HANGING WOOD AND FELT FLOWER,5,2010-11-15 13:32:00,0.42,14526.0,United Kingdom
524999,22662,LUNCH BAG DOLLY GIRL DESIGN,1,2010-10-01 17:34:00,4.21,,United Kingdom
529009,21364,PEACE SMALL WOOD LETTERS,2,2010-10-26 11:36:00,6.75,16962.0,United Kingdom
528104,85063,CREAM SWEETHEART MAGAZINE RACK,1,2010-10-20 13:42:00,16.95,13842.0,United Kingdom
537638,22108,PING! MICROWAVE PLATE,1,2010-12-07 15:28:00,3.36,,United Kingdom
537691,22635,CHILDS BREAKFAST SET DOLLY GIRL ,2,2010-12-08 10:39:00,9.95,13842.0,United Kingdom
534006,84029E,RED WOOLLY HOTTIE WHITE HEART.,8,2010-11-19 14:29:00,8.47,,United Kingdom
526394,22863,SOAP DISH BROCANTE,4,2010-10-11 13:25:00,2.95,16527.0,United Kingdom
528087,21623,VINTAGE UNION JACK MEMOBOARD,3,2010-10-20 13:09:00,9.95,16521.0,United Kingdom
539708,22466,FAIRY TALE COTTAGE NIGHTLIGHT,1,2010-12-21 12:18:00,4.21,,United Kingdom
537237,72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,2,2010-12-06 09:58:00,1.66,,United Kingdom
525458,85179A,GREEN BITTY LIGHT CHAIN,3,2010-10-05 14:45:00,9.32,,United Kingdom
526916,22629,SPACEBOY LUNCH BOX ,1,2010-10-13 16:20:00,4.21,,United Kingdom
539760,20941,FROG CANDLE,6,2010-12-21 17:16:00,1.25,17400.0,United Kingdom
536865,22200,FRYING PAN PINK POLKADOT,1,2010-12-03 11:28:00,8.47,,United Kingdom
529899,21169,YOU'RE CONFUSING ME METAL SIGN ,1,2010-10-31 14:09:00,1.69,15535.0,United Kingdom
533458,22079,RIBBON REEL HEARTS DESIGN ,1,2010-11-17 12:03:00,1.65,16006.0,United Kingdom
534364,22730,ALARM CLOCK BAKELIKE IVORY,4,2010-11-22 11:58:00,3.75,12681.0,France
535088,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,12,2010-11-25 10:05:00,1.45,17167.0,United Kingdom
532801,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,4,2010-11-14 14:54:00,1.45,17802.0,United Kingdom
528477,22911,PAPER CHAIN KIT LONDON,1,2010-10-22 12:02:00,2.95,18022.0,United Kingdom
533338,20972,PINK CREAM FELT CRAFT TRINKET BOX ,3,2010-11-16 18:18:00,2.51,,United Kingdom
532139,35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,1,2010-11-11 11:18:00,2.51,,United Kingdom
539414,21868,POTTING SHED TEA MUG,2,2010-12-17 13:45:00,1.25,16931.0,United Kingdom
532437,21930,JUMBO STORAGE BAG SKULLS,2,2010-11-12 11:08:00,1.95,18007.0,United Kingdom
537638,84991,60 TEATIME FAIRY CAKE CASES,2,2010-12-07 15:28:00,1.28,,United Kingdom
536464,22866,HAND WARMER SCOTTY DOG DESIGN,1,2010-12-01 12:23:00,2.1,17968.0,United Kingdom
526757,84670,JAPANESE CROCHETED ANIMAL,144,2010-10-13 10:31:00,0.36,16843.0,United Kingdom
525974,22948,METAL DECORATION NAUGHTY CHILDREN ,24,2010-10-08 10:23:00,0.85,14769.0,United Kingdom
528408,84884A,ANT WHITE WIRE HEART SPIRAL,5,2010-10-22 09:10:00,3.95,14440.0,United Kingdom
